trigger,i_start,T,SOA,response,subject,order,RT,selection,targ_devs,item,block,options,stim_number,continuum,pair,name_exp2,amb_type
1,1626559,1626.559,0.557,target,A0004,1529,556.3,t,1,tk_15_5, 7,tk,15,5,tk,15_25_t,place
1,1628126,1628.126,0.787,target,A0004,1531,786.5,b,0,bp_19_9, 7,bp,19,3,pb,0,VOT
1,1629926,1629.926,1.844,target,A0004,1533,1843.6,t,0,pt_1_7, 7,pt,1,7,pt,0,place
1,1632776,1632.776,0.979,target,A0004,1535,979.6,b,0,pb_16_10, 7,pb,16,10,pb,0,VOT
1,1634759,1634.759,0.824,target,A0004,1537,824.2,b,0,pb_60_10, 7,pb,60,10,pb,60_75_p,VOT
1,1636592,1636.592,0.503,target,A0004,1539,502.9,k,0,pk_4_5, 7,pk,4,5,pk,4_50_p,place
1,1638109,1638.109,2.224,target,A0004,1541,2224.3,k,1,gk_51_9, 7,gk,51,3,kg,0,VOT
1,1641342,1641.342,0.648,target,A0004,1543,648.0,t,0,pt_42_3, 7,pt,42,3,pt,42_25_p,place
1,1642992,1642.992,0.9,target,A0004,1545,899.9,g,0,gk_66_7, 7,gk,66,5,kg,66_25_g,VOT
1,1644909,1644.909,1.415,target,A0004,1547,1415.2,g,0,kg_51_4, 7,kg,51,4,kg,51_25_k,VOT
1,1647325,1647.325,10.517,target,A0004,1549,10516.5,k,0,kp_46_1, 7,kp,46,11,pk,0,place
1,1658858,1658.858,1.401,target,A0004,1551,1401.3,p,1,pb_37_5, 7,pb,37,5,pb,37_25_p,VOT
1,1661275,1661.275,0.567,target,A0004,1553,567.6,t,0,pt_8_9, 7,pt,8,9,pt,0,place
1,1662858,1662.858,0.461,target,A0004,1555,461.4,t,0,tp_39_4, 7,tp,39,8,pt,0,place
1,1664325,1664.325,1.126,target,A0004,1557,1126.5,k,0,kt_30_9, 7,kt,30,3,tk,0,place
1,1666458,1666.458,0.562,target,A0004,1559,562.3,p,1,pk_46_6, 7,pk,46,6,pk,0,place
1,1668025,1668.025,0.561,target,A0004,1561,561.6,t,0,tp_17_4, 7,tp,17,8,pt,17_0_t,place
1,1669591,1669.591,0.7,target,A0004,1563,699.9,p,1,kp_6_10, 7,kp,6,2,pk,0,place
1,1671308,1671.308,0.615,target,A0004,1565,615.3,p,1,pk_56_1, 7,pk,56,1,pk,56_0_p,place
1,1672924,1672.924,0.532,target,A0004,1567,531.6,p,1,pk_45_1, 7,pk,45,1,pk,0,place
1,1674458,1674.458,19.42,target,A0004,1569,19421.2,p,1,pk_69_11, 7,pk,69,11,pk,0,place
1,1694890,1694.89,0.691,target,A0004,1571,690.9,k,0,pk_48_5, 7,pk,48,5,pk,0,place
1,1696590,1696.59,0.801,target,A0004,1573,800.9,k,1,gk_27_10, 7,gk,27,2,kg,27_100_g,VOT
1,1698407,1698.407,0.825,target,A0004,1575,825.2,b,0,pb_36_11, 7,pb,36,11,pb,0,VOT
1,1700240,1700.24,0.482,target,A0004,1577,481.9,d,0,td_62_9, 7,td,62,9,td,0,VOT
1,1701723,1701.723,0.799,target,A0004,1579,798.6,d,0,dt_62_4, 7,dt,62,8,td,62_0_d,VOT
1,1703523,1703.523,0.682,target,A0004,1581,681.5,t,0,pt_17_10, 7,pt,17,10,pt,0,place
1,1705206,1705.206,0.648,target,A0004,1583,647.2,p,1,kp_4_11, 7,kp,4,1,pk,4_100_k,place
1,1706856,1706.856,0.877,target,A0004,1585,876.2,d,0,dt_9_3, 7,dt,9,9,td,9_25_d,VOT
1,1708740,1708.74,0.529,target,A0004,1587,529.0,t,0,pt_39_10, 7,pt,39,10,pt,0,place
1,1710273,1710.273,0.827,target,A0004,1589,827.7,t,0,pt_41_9, 7,pt,41,9,pt,41_100_p,place
1,1712106,1712.106,0.552,target,A0004,1591,552.4,t,1,td_21_2, 7,td,21,2,td,0,VOT
1,1713673,1713.673,0.689,target,A0004,1593,689.6,k,0,kp_33_2, 7,kp,33,10,pk,0,place
1,1715373,1715.373,0.696,target,A0004,1595,696.5,d,0,dt_21_8, 7,dt,21,4,td,0,VOT
1,1717073,1717.073,0.569,target,A0004,1597,569.5,k,0,kp_56_7, 7,kp,56,5,pk,56_50_k,place
1,1718656,1718.656,0.727,target,A0004,1599,727.2,g,0,gk_11_7, 7,gk,11,5,kg,11_75_g,VOT
1,1720389,1720.389,0.55,target,A0004,1601,550.0,t,0,pt_52_9, 7,pt,52,9,pt,52_100_p,place
1,1721956,1721.956,0.815,target,A0004,1603,815.3,p,1,kp_48_11, 7,kp,48,1,pk,48_100_k,place
1,1723772,1723.772,1.64,target,A0004,1605,1639.6,b,0,pb_35_6, 7,pb,35,6,pb,35_50_p,VOT
1,1726422,1726.422,0.694,target,A0004,1607,693.5,k,1,kg_65_8, 7,kg,65,8,kg,0,VOT
1,1728122,1728.122,0.735,target,A0004,1609,734.7,k,0,pk_25_11, 7,pk,25,11,pk,0,place
1,1729872,1729.872,1.213,target,A0004,1611,1212.7,b,0,bp_38_5, 7,bp,38,7,pb,38_50_b,VOT
1,1732089,1732.089,0.708,target,A0004,1613,708.0,t,1,kt_26_11, 7,kt,26,1,tk,26_100_k,place
1,1733805,1733.805,0.61,target,A0004,1615,610.2,p,1,tp_5_10, 7,tp,5,2,pt,0,place
1,1735422,1735.422,0.654,target,A0004,1617,654.5,k,0,kp_10_8, 7,kp,10,4,pk,10_50_k,place
1,1737088,1737.088,0.933,target,A0004,1619,932.9,k,0,tk_40_9, 7,tk,40,9,tk,0,place
1,1739038,1739.038,9.461,target,A0004,1621,9460.8,b,0,bp_16_5, 7,bp,16,7,pb,0,VOT
1,1749505,1749.505,0.762,target,A0004,1623,762.2,k,0,tk_20_8, 7,tk,20,8,tk,20_75_t,place
1,1751271,1751.271,0.548,target,A0004,1625,547.6,k,0,pk_22_7, 7,pk,22,7,pk,0,place
1,1752821,1752.821,1.126,target,A0004,1627,1125.6,b,0,bp_34_7, 7,bp,34,5,pb,34_50_b,VOT
1,1754954,1754.954,0.616,target,A0004,1629,615.2,k,0,kt_20_3, 7,kt,20,9,tk,0,place
1,1756571,1756.571,0.822,target,A0004,1631,821.6,d,0,dt_58_6, 7,dt,58,6,td,58_25_d,VOT
1,1758404,1758.404,0.55,target,A0004,1633,549.2,t,0,tp_68_6, 7,tp,68,6,pt,68_25_t,place
1,1759971,1759.971,0.573,target,A0004,1635,573.7,p,1,pt_57_1, 7,pt,57,1,pt,0,place
1,1761554,1761.554,0.662,target,A0004,1637,662.2,t,0,tp_8_3, 7,tp,8,9,pt,0,place
1,1763221,1763.221,3.752,target,A0004,1639,3752.5,p,1,pk_64_8, 7,pk,64,8,pk,64_50_p,place
1,1767987,1767.987,0.518,target,A0004,1641,517.9,t,0,pt_70_11, 7,pt,70,11,pt,0,place
1,1769520,1769.52,0.801,target,A0004,1643,800.7,p,1,pb_54_2, 7,pb,54,2,pb,54_0_p,VOT
1,1771337,1771.337,0.623,target,A0004,1645,622.8,d,0,td_58_11, 7,td,58,11,td,0,VOT
1,1772970,1772.97,1.496,target,A0004,1647,1495.5,p,1,pt_68_1, 7,pt,68,1,pt,0,place
1,1775470,1775.47,1.427,target,A0004,1649,1426.5,k,0,kp_13_1, 7,kp,13,11,pk,13_0_k,place
1,1777904,1777.904,0.875,target,A0004,1651,875.2,b,0,bp_35_1, 7,bp,35,11,pb,0,VOT
1,1779787,1779.787,1.568,target,A0004,1653,1568.0,k,0,kp_47_6, 7,kp,47,6,pk,0,place
1,1782370,1782.37,1.666,target,A0004,1655,1665.6,d,0,td_24_6, 7,td,24,6,td,24_75_t,VOT
1,1785053,1785.053,0.949,target,A0004,1657,949.3,d,0,dt_23_7, 7,dt,23,5,td,23_50_d,VOT
1,1787020,1787.02,0.566,target,A0004,1659,566.7,t,0,pt_43_8, 7,pt,43,8,pt,43_100_p,place
1,1788603,1788.603,0.729,target,A0004,1661,729.3,t,0,tp_2_6, 7,tp,2,6,pt,0,place
1,1790336,1790.336,0.541,target,A0004,1663,540.9,k,0,pk_49_10, 7,pk,49,10,pk,0,place
1,1791886,1791.886,0.53,target,A0004,1665,529.9,g,0,gk_61_4, 7,gk,61,8,kg,0,VOT
1,1793420,1793.42,0.546,target,A0004,1667,546.6,d,0,dt_3_6, 7,dt,3,6,td,3_0_d,VOT
1,1794970,1794.97,0.664,target,A0004,1669,664.6,t,0,tp_41_3, 7,tp,41,9,pt,41_0_t,place
1,1796636,1796.636,0.484,target,A0004,1671,484.0,k,0,tk_14_11, 7,tk,14,11,tk,14_100_t,place
1,1798136,1798.136,1.828,target,A0004,1673,1827.9,d,0,td_59_5, 7,td,59,5,td,59_25_t,VOT
1,1800969,1800.969,0.706,target,A0004,1675,705.7,t,0,tp_70_5, 7,tp,70,7,pt,0,place
1,1802686,1802.686,0.857,target,A0004,1677,857.0,b,0,pb_7_9, 7,pb,7,9,pb,7_50_p,VOT
1,1804552,1804.552,0.642,target,A0004,1679,641.2,t,1,kt_15_11, 7,kt,15,1,tk,0,place
1,1806202,1806.202,0.5,target,A0004,1681,499.3,d,0,dt_24_1, 7,dt,24,11,td,0,VOT
1,1807719,1807.719,0.79,target,A0004,1683,789.6,k,0,kt_67_7, 7,kt,67,5,tk,67_75_k,place
1,1809519,1809.519,3.055,target,A0004,1685,3055.6,p,1,pb_34_1, 7,pb,34,1,pb,34_0_p,VOT
1,1813585,1813.585,0.894,target,A0004,1687,893.9,d,0,td_28_4, 7,td,28,4,td,28_25_t,VOT
1,1815485,1815.485,1.006,target,A0004,1689,1005.9,d,0,dt_28_10, 7,dt,28,2,td,28_100_d,VOT
1,1817502,1817.502,0.442,target,A0004,1691,442.2,k,0,kp_64_3, 7,kp,64,9,pk,64_25_k,place
1,1818952,1818.952,0.499,target,A0004,1693,499.2,t,0,tp_57_6, 7,tp,57,6,pt,57_25_t,place
1,1820469,1820.469,0.656,target,A0004,1695,656.5,p,1,bp_54_8, 7,bp,54,4,pb,0,VOT
1,1822135,1822.135,1.367,target,A0004,1697,1367.0,p,1,pb_19_3, 7,pb,19,3,pb,0,VOT
1,1824518,1824.518,1.126,target,A0004,1699,1125.6,p,1,bp_53_3, 7,bp,53,9,pb,0,VOT
1,1826652,1826.652,0.565,target,A0004,1701,565.2,k,0,kt_40_4, 7,kt,40,8,tk,40_25_k,place
1,1828218,1828.218,0.664,target,A0004,1703,663.6,g,0,gk_65_2, 7,gk,65,10,kg,0,VOT
1,1829885,1829.885,0.662,target,A0004,1705,661.9,g,0,kg_18_4, 7,kg,18,4,kg,18_50_k,VOT
1,1831551,1831.551,0.797,target,A0004,1707,796.2,t,0,tp_44_7, 7,tp,44,5,pt,0,place
1,1833351,1833.351,2.368,target,A0004,1709,2367.3,d,0,dt_12_7, 7,dt,12,5,td,12_100_d,VOT
1,1836735,1836.735,0.993,target,A0004,1711,994.0,t,0,tp_43_2, 7,tp,43,10,pt,0,place
1,1838734,1838.734,0.663,target,A0004,1713,662.9,g,0,kg_61_10, 7,kg,61,10,kg,61_100_k,VOT
1,1840401,1840.401,2.49,target,A0004,1715,2490.3,b,0,bp_36_6, 7,bp,36,6,pb,36_50_b,VOT
1,1843901,1843.901,0.797,target,A0004,1717,797.3,k,0,kp_49_5, 7,kp,49,7,pk,0,place
1,1845701,1845.701,1.569,target,A0004,1719,1569.3,b,0,bp_60_5, 7,bp,60,7,pb,60_75_b,VOT
1,1848284,1848.284,1.13,target,A0004,1721,1129.9,p,1,kp_25_6, 7,kp,25,6,pk,0,place
1,1850417,1850.417,0.509,target,A0004,1723,508.5,k,0,kp_22_2, 7,kp,22,10,pk,0,place
1,1851934,1851.934,0.411,target,A0004,1725,410.9,k,0,kp_31_3, 7,kp,31,9,pk,0,place
1,1853351,1853.351,0.515,target,A0004,1727,515.3,b,0,bp_7_4, 7,bp,7,8,pb,7_75_b,VOT
1,1854867,1854.867,0.808,target,A0004,1729,807.5,b,0,pb_53_8, 7,pb,53,8,pb,0,VOT
1,1856684,1856.684,0.404,target,A0004,1731,404.0,t,0,tp_42_8, 7,tp,42,4,pt,42_50_t,place
1,1858100,1858.1,0.713,target,A0004,1733,712.2,k,1,kg_11_2, 7,kg,11,2,kg,11_0_k,VOT
1,1880383,1880.383,0.59,target,A0004,1736,589.8,t,1,tk_50_5, 8,tk,50,5,tk,50_25_t,place
1,1881983,1881.983,0.41,target,A0004,1738,409.9,k,0,kp_48_1, 8,kp,48,11,pk,0,place
1,1883399,1883.399,0.74,target,A0004,1740,739.3,k,0,kp_69_7, 8,kp,69,5,pk,0,place
1,1885149,1885.149,0.763,target,A0004,1742,762.3,k,0,pk_64_9, 8,pk,64,9,pk,64_75_p,place
1,1886916,1886.916,0.51,target,A0004,1744,510.6,k,0,pk_25_1, 8,pk,25,1,pk,25_0_p,place
1,1888433,1888.433,1.083,target,A0004,1746,1084.0,p,1,bp_19_10, 8,bp,19,2,pb,19_100_b,VOT
1,1890532,1890.532,0.541,target,A0004,1748,540.9,t,0,pt_42_4, 8,pt,42,4,pt,42_50_p,place
1,1892082,1892.082,0.691,target,A0004,1750,690.9,k,0,pk_32_3, 8,pk,32,3,pk,32_25_p,place
1,1893782,1893.782,0.852,target,A0004,1752,852.0,k,1,kg_66_3, 8,kg,66,3,kg,66_25_k,VOT
1,1895649,1895.649,0.685,target,A0004,1754,685.2,p,1,pk_6_5, 8,pk,6,5,pk,6_50_p,place
1,1897349,1897.349,0.452,target,A0004,1756,452.2,t,0,pt_52_10, 8,pt,52,10,pt,0,place
1,1898815,1898.815,1.173,target,A0004,1758,1172.6,k,0,kt_26_1, 8,kt,26,11,tk,0,place
1,1900999,1900.999,0.651,target,A0004,1760,651.3,g,0,kg_18_5, 8,kg,18,5,kg,18_75_k,VOT
1,1902665,1902.665,1.318,target,A0004,1762,1317.5,b,0,pb_53_9, 8,pb,53,9,pb,0,VOT
1,1904999,1904.999,0.621,target,A0004,1764,621.2,t,1,td_23_2, 8,td,23,2,td,23_0_t,VOT
1,1906632,1906.632,0.655,target,A0004,1766,654.9,d,0,dt_9_4, 8,dt,9,8,td,9_50_d,VOT
1,1908298,1908.298,0.561,target,A0004,1768,560.4,k,0,kt_20_4, 8,kt,20,8,tk,20_25_k,place
1,1909865,1909.865,0.735,target,A0004,1770,734.6,k,0,kp_32_9, 8,kp,32,3,pk,32_75_k,place
1,1911615,1911.615,0.868,target,A0004,1772,868.5,t,0,pt_70_1, 8,pt,70,1,pt,0,place
1,1913498,1913.498,0.65,target,A0004,1774,650.2,t,0,tp_17_5, 8,tp,17,7,pt,0,place
1,1915165,1915.165,0.622,target,A0004,1776,622.6,p,1,pk_69_1, 8,pk,69,1,pk,69_0_p,place
1,1916798,1916.798,0.566,target,A0004,1778,566.2,p,1,pt_2_2, 8,pt,2,2,pt,2_0_p,place
1,1918381,1918.381,0.583,target,A0004,1780,583.0,b,0,pb_60_11, 8,pb,60,11,pb,60_100_p,VOT
1,1919981,1919.981,0.542,target,A0004,1782,541.8,t,1,dt_23_8, 8,dt,23,4,td,23_75_d,VOT
1,1921531,1921.531,0.608,target,A0004,1784,607.9,t,1,td_21_3, 8,td,21,3,td,21_0_t,VOT
1,1923148,1923.148,2.433,target,A0004,1786,2433.2,p,1,bp_54_9, 8,bp,54,3,pb,0,VOT
1,1926598,1926.598,0.594,target,A0004,1788,594.2,t,0,tp_2_7, 8,tp,2,5,pt,2_25_t,place
1,1928198,1928.198,0.606,target,A0004,1790,606.3,k,1,kg_11_3, 8,kg,11,3,kg,0,VOT
1,1929814,1929.814,1.11,target,A0004,1792,1109.6,k,0,pk_56_2, 8,pk,56,2,pk,0,place
1,1931931,1931.931,1.423,target,A0004,1794,1423.0,b,0,bp_60_6, 8,bp,60,6,pb,0,VOT
1,1934364,1934.364,0.746,target,A0004,1796,745.7,d,0,td_9_9, 8,td,9,9,td,9_75_t,VOT
1,1936114,1936.114,0.724,target,A0004,1798,723.7,k,0,pk_31_9, 8,pk,31,9,pk,0,place
1,1937847,1937.847,0.626,target,A0004,1800,626.4,k,0,kt_14_7, 8,kt,14,5,tk,0,place
1,1939481,1939.481,0.618,target,A0004,1802,618.8,t,1,td_3_1, 8,td,3,1,td,3_0_t,VOT
1,1941114,1941.114,0.728,target,A0004,1804,728.5,d,0,dt_58_7, 8,dt,58,5,td,58_50_d,VOT
1,1942847,1942.847,0.61,target,A0004,1806,610.2,g,0,kg_27_6, 8,kg,27,6,kg,27_75_k,VOT
1,1944464,1944.464,0.573,target,A0004,1808,573.7,k,0,kt_67_8, 8,kt,67,4,tk,0,place
1,1946047,1946.047,0.671,target,A0004,1810,671.3,d,0,dt_62_5, 8,dt,62,7,td,0,VOT
1,1947730,1947.73,0.783,target,A0004,1812,783.0,d,0,dt_59_1, 8,dt,59,11,td,59_0_d,VOT
1,1949530,1949.53,0.543,target,A0004,1814,542.8,p,1,pb_36_1, 8,pb,36,1,pb,0,VOT
1,1951080,1951.08,3.655,target,A0004,1816,3655.0,d,0,dt_24_2, 8,dt,24,10,td,0,VOT
1,1955747,1955.747,1.053,target,A0004,1818,1053.3,t,0,pt_1_8, 8,pt,1,8,pt,0,place
1,1957813,1957.813,0.508,target,A0004,1820,507.5,k,1,gk_65_3, 8,gk,65,9,kg,65_0_g,VOT
1,1959330,1959.33,1.493,target,A0004,1822,1492.8,t,0,tp_1_2, 8,tp,1,10,pt,0,place
1,1961830,1961.83,0.858,target,A0004,1824,858.0,k,0,kt_40_5, 8,kt,40,7,tk,40_50_k,place
1,1963696,1963.696,0.86,target,A0004,1826,860.3,b,0,bp_7_5, 8,bp,7,7,pb,0,VOT
1,1965563,1965.563,0.759,target,A0004,1828,759.6,p,1,kp_56_8, 8,kp,56,4,pk,0,place
1,1967329,1967.329,0.693,target,A0004,1830,692.9,b,0,bp_29_5, 8,bp,29,7,pb,0,VOT
1,1969029,1969.029,0.495,target,A0004,1832,494.8,b,0,bp_37_1, 8,bp,37,11,pb,0,VOT
1,1970529,1970.529,0.942,target,A0004,1834,941.9,t,1,td_58_1, 8,td,58,1,td,0,VOT
1,1972479,1972.479,0.732,target,A0004,1836,731.9,p,1,pk_10_3, 8,pk,10,3,pk,10_25_p,place
1,1974212,1974.212,0.688,target,A0004,1838,687.7,d,0,td_24_7, 8,td,24,7,td,0,VOT
1,1975912,1975.912,1.408,target,A0004,1840,1407.7,p,1,pt_68_2, 8,pt,68,2,pt,68_0_p,place
1,1978329,1978.329,2.507,target,A0004,1842,2506.9,k,0,kp_49_6, 8,kp,49,6,pk,0,place
1,1981845,1981.845,1.205,target,A0004,1844,1204.2,d,0,td_59_6, 8,td,59,6,td,59_50_t,VOT
1,1984062,1984.062,1.711,target,A0004,1846,1710.6,k,1,kg_55_3, 8,kg,55,3,kg,0,VOT
1,1986779,1986.779,0.718,target,A0004,1848,718.0,k,0,tk_40_10, 8,tk,40,10,tk,40_100_t,place
1,1988512,1988.512,0.481,target,A0004,1850,481.6,k,0,pk_46_7, 8,pk,46,7,pk,0,place
1,1989995,1989.995,0.511,target,A0004,1852,511.3,k,0,kp_22_3, 8,kp,22,9,pk,0,place
1,1991512,1991.512,1.101,target,A0004,1854,1101.5,b,0,pb_7_10, 8,pb,7,10,pb,7_75_p,VOT
1,1993628,1993.628,0.596,target,A0004,1856,595.9,k,1,gk_11_8, 8,gk,11,4,kg,0,VOT
1,1995228,1995.228,0.628,target,A0004,1858,628.0,k,0,tk_15_6, 8,tk,15,6,tk,15_50_t,place
1,1996862,1996.862,2.149,target,A0004,1860,2149.5,b,0,bp_36_7, 8,bp,36,5,pb,36_75_b,VOT
1,2000028,2000.028,0.605,target,A0004,1862,605.0,t,0,pt_17_11, 8,pt,17,11,pt,0,place
1,2001645,2001.645,1.108,target,A0004,1864,1108.2,g,0,gk_18_10, 8,gk,18,2,kg,0,VOT
1,2003761,2003.761,0.6,target,A0004,1866,599.7,t,1,td_12_2, 8,td,12,2,td,0,VOT
1,2005378,2005.378,0.578,target,A0004,1868,577.9,d,0,td_62_10, 8,td,62,10,td,0,VOT
1,2006961,2006.961,0.567,target,A0004,1870,566.5,k,0,pk_4_6, 8,pk,4,6,pk,4_75_p,place
1,2008544,2008.544,0.598,target,A0004,1872,597.3,g,0,kg_61_11, 8,kg,61,11,kg,0,VOT
1,2010144,2010.144,0.641,target,A0004,1874,640.2,t,0,tp_8_4, 8,tp,8,8,pt,8_0_t,place
1,2011794,2011.794,0.732,target,A0004,1876,731.3,t,0,tp_41_4, 8,tp,41,8,pt,0,place
1,2013528,2013.528,0.438,target,A0004,1878,439.0,k,1,gk_51_10, 8,gk,51,2,kg,51_100_g,VOT
1,2014978,2014.978,0.593,target,A0004,1880,593.9,b,0,bp_35_2, 8,bp,35,10,pb,35_0_b,VOT
1,2016577,2016.577,0.598,target,A0004,1882,597.9,t,0,pt_41_10, 8,pt,41,10,pt,0,place
1,2018177,2018.177,0.648,target,A0004,1884,647.8,p,1,pt_44_3, 8,pt,44,3,pt,0,place
1,2019827,2019.827,1.31,target,A0004,1886,1309.9,b,0,bp_16_6, 8,bp,16,6,pb,16_25_b,VOT
1,2022144,2022.144,0.586,target,A0004,1888,586.3,k,0,pk_49_11, 8,pk,49,11,pk,0,place
1,2023744,2023.744,0.666,target,A0004,1890,666.2,k,1,gk_27_11, 8,gk,27,1,kg,0,VOT
1,2025427,2025.427,0.586,target,A0004,1892,586.0,g,0,gk_66_8, 8,gk,66,4,kg,66_50_g,VOT
1,2027027,2027.027,0.589,target,A0004,1894,589.0,d,0,td_28_5, 8,td,28,5,td,28_50_t,VOT
1,2028627,2028.627,0.583,target,A0004,1896,582.9,p,1,tp_42_9, 8,tp,42,3,pt,42_75_t,place
1,2030227,2030.227,0.563,target,A0004,1898,563.0,b,0,bp_38_6, 8,bp,38,6,pb,0,VOT
1,2031794,2031.794,0.527,target,A0004,1900,527.3,t,1,tk_26_6, 8,tk,26,6,tk,0,place
1,2033327,2033.327,0.476,target,A0004,1902,475.9,p,1,pt_5_6, 8,pt,5,6,pt,0,place
1,2034810,2034.81,0.592,target,A0004,1904,591.7,t,0,tp_39_5, 8,tp,39,7,pt,39_25_t,place
1,2036410,2036.41,0.798,target,A0004,1906,797.7,b,0,pb_38_11, 8,pb,38,11,pb,0,VOT
1,2038210,2038.21,1.527,target,A0004,1908,1527.6,t,0,tp_57_7, 8,tp,57,5,pt,57_50_t,place
1,2040743,2040.743,3.965,target,A0004,1910,3965.2,p,1,pk_45_2, 8,pk,45,2,pk,45_0_p,place
1,2045710,2045.71,0.771,target,A0004,1912,771.6,k,0,kp_4_1, 8,kp,4,11,pk,0,place
1,2047493,2047.493,0.452,target,A0004,1914,452.3,d,0,dt_3_7, 8,dt,3,5,td,0,VOT
1,2048960,2048.96,0.767,target,A0004,1916,767.5,b,0,pb_35_7, 8,pb,35,7,pb,35_75_p,VOT
1,2050743,2050.743,0.614,target,A0004,1918,614.2,t,0,pt_39_11, 8,pt,39,11,pt,0,place
1,2052359,2052.359,0.535,target,A0004,1920,534.7,k,0,kt_15_1, 8,kt,15,11,tk,0,place
1,2053909,2053.909,0.497,target,A0004,1922,496.7,t,0,pt_8_10, 8,pt,8,10,pt,0,place
1,2055409,2055.409,0.484,target,A0004,1924,483.7,k,0,kp_31_4, 8,kp,31,8,pk,31_0_k,place
1,2056909,2056.909,0.487,target,A0004,1926,486.5,k,0,pk_22_8, 8,pk,22,8,pk,0,place
1,2058409,2058.409,1.403,target,A0004,1928,1402.5,k,0,kt_30_10, 8,kt,30,2,tk,30_100_k,place
1,2060826,2060.826,1.368,target,A0004,1930,1368.0,b,0,bp_53_4, 8,bp,53,8,pb,0,VOT
1,2063209,2063.209,0.391,target,A0004,1932,391.6,t,1,dt_12_8, 8,dt,12,4,td,0,VOT
1,2064609,2064.609,0.841,target,A0004,1934,841.6,p,1,pb_63_4, 8,pb,63,4,pb,0,VOT
1,2066459,2066.459,0.77,target,A0004,1936,770.5,k,0,tk_20_9, 8,tk,20,9,tk,0,place
1,2068242,2068.242,2.159,target,A0004,1938,2159.3,b,0,pb_16_11, 8,pb,16,11,pb,0,VOT
1,2071409,2071.409,0.606,target,A0004,1940,606.6,k,0,pk_47_1, 8,pk,47,1,pk,47_0_p,place
1,2073025,2073.025,0.882,target,A0004,1942,882.0,p,1,bp_63_10, 8,bp,63,2,pb,0,VOT
1,2074908,2074.908,0.544,target,A0004,1944,543.7,k,0,kp_64_4, 8,kp,64,8,pk,64_50_k,place
1,2076458,2076.458,0.784,target,A0004,1946,783.6,p,1,kp_25_7, 8,kp,25,5,pk,25_50_k,place
1,2078258,2078.258,0.507,target,A0004,1948,506.6,g,0,gk_61_5, 8,gk,61,7,kg,61_25_g,VOT
1,2079775,2079.775,0.559,target,A0004,1950,559.0,k,1,gk_55_8, 8,gk,55,4,kg,55_75_g,VOT
1,2081342,2081.342,0.476,target,A0004,1952,476.3,t,0,tp_52_4, 8,tp,52,8,pt,0,place
1,2082825,2082.825,0.549,target,A0004,1954,548.9,p,1,pb_29_10, 8,pb,29,10,pb,0,VOT
1,2084391,2084.391,0.742,target,A0004,1956,741.4,k,0,tk_30_4, 8,tk,30,4,tk,0,place
1,2086141,2086.141,0.524,target,A0004,1958,523.3,t,1,tk_67_2, 8,tk,67,2,tk,0,place
1,2087675,2087.675,0.824,target,A0004,1960,823.9,t,0,pt_57_2, 8,pt,57,2,pt,57_0_p,place
1,2089508,2089.508,1.236,target,A0004,1962,1236.5,b,0,pb_19_4, 8,pb,19,4,pb,19_25_p,VOT
1,2091758,2091.758,4.102,target,A0004,1964,4102.7,k,0,kp_10_9, 8,kp,10,3,pk,10_75_k,place
1,2096874,2096.874,0.475,target,A0004,1966,474.8,t,0,tp_43_3, 8,tp,43,9,pt,0,place
1,2098358,2098.358,2.435,target,A0004,1968,2435.5,p,1,pb_34_2, 8,pb,34,2,pb,0,VOT
1,2101807,2101.807,0.98,target,A0004,1970,979.7,t,0,tp_68_7, 8,tp,68,5,pt,68_50_t,place
1,2103791,2103.791,1.178,target,A0004,1972,1178.3,t,1,dt_21_9, 8,dt,21,3,td,21_100_d,VOT
1,2105974,2105.974,0.896,target,A0004,1974,895.9,k,0,pk_13_7, 8,pk,13,7,pk,0,place
1,2107874,2107.874,0.478,target,A0004,1976,477.9,k,0,kp_47_7, 8,kp,47,5,pk,47_25_k,place
1,2109357,2109.357,0.694,target,A0004,1978,693.5,p,1,tp_5_11, 8,tp,5,1,pt,0,place
1,2111057,2111.057,0.522,target,A0004,1980,521.7,k,0,kp_46_2, 8,kp,46,10,pk,0,place
1,2112590,2112.59,0.661,target,A0004,1982,660.2,k,0,kp_33_3, 8,kp,33,9,pk,33_0_k,place
1,2114257,2114.257,0.487,target,A0004,1984,486.7,k,0,kp_45_8, 8,kp,45,4,pk,45_50_k,place
1,2115757,2115.757,0.455,target,A0004,1986,455.5,t,1,tk_14_1, 8,tk,14,1,tk,0,place
1,2117223,2117.223,0.501,target,A0004,1988,501.0,k,0,kp_13_2, 8,kp,13,10,pk,13_25_k,place
1,2118740,2118.74,0.676,target,A0004,1990,676.3,b,0,pb_37_6, 8,pb,37,6,pb,37_50_p,VOT
1,2120423,2120.423,0.757,target,A0004,1992,756.9,t,1,dt_28_11, 8,dt,28,1,td,0,VOT
1,2122190,2122.19,0.919,target,A0004,1994,919.3,p,1,bp_34_8, 8,bp,34,4,pb,34_75_b,VOT
1,2124123,2124.123,3.909,target,A0004,1996,3908.9,k,1,kg_51_5, 8,kg,51,5,kg,51_50_k,VOT
1,2129040,2129.04,0.854,target,A0004,1998,854.3,t,0,tp_44_8, 8,tp,44,4,pt,0,place
1,2130906,2130.906,0.702,target,A0004,2000,701.6,t,0,tp_70_6, 8,tp,70,6,pt,0,place
1,2132623,2132.623,0.858,target,A0004,2002,857.9,b,0,pb_54_3, 8,pb,54,3,pb,0,VOT
